ID,Date,Amount
451,2024-03-21,183
1807,2024-03-20,631
957,2024-03-27,284
3,2024-01-22,716
1552,2024-06-02,761
629,2024-03-13,199
374,2024-01-17,141
1131,2024-06-16,735
938,2024-03-05,691
1851,2024-03-02,762
1505,2024-01-27,704
1390,2024-07-27,849
497,2024-05-02,304
998,2024-03-18,66
1815,2024-03-28,9
681,2024-04-03,717
1804,2024-06-17,268
1016,2024-04-03,210
92,2024-02-18,627
1464,2024-05-04,406
1828,2024-02-10,870
138,2024-01-04,589
613,2024-05-05,978
608,2024-04-15,235
264,2024-01-08,527
1250,2024-06-02,364
80,2024-03-11,989
447,2024-06-27,366
1087,2024-07-04,132
1614,2024-06-14,861
1886,2024-01-23,341
1074,2024-03-21,59
528,2024-03-30,707
1687,2024-06-01,74
427,2024-05-10,647
1838,2024-03-21,313
6,2024-05-22,215
824,2024-01-01,552
638,2024-02-12,141
217,2024-07-06,14
1000,2024-06-28,780
1353,2024-01-09,191
621,2024-02-26,129
269,2024-05-06,895
801,2024-04-07,711
106,2024-04-21,122
867,2024-01-14,850
1781,2024-05-12,200
480,2024-04-14,214
343,2024-01-31,338
1768,2024-04-26,924
1349,2024-03-06,706
623,2024-03-28,428
946,2024-03-08,547
431,2024-04-10,984
951,2024-02-17,108
150,2024-01-10,249
551,2024-05-30,52
1446,2024-02-25,182
724,2024-02-06,699
1253,2024-07-21,267
1305,2024-02-11,416
857,2024-02-20,919
200,2024-06-20,125
1116,2024-06-04,258
672,2024-03-21,905
1841,2024-05-15,622
455,2024-06-24,162
1240,2024-02-06,146
445,2024-01-18,977
1295,2024-06-17,467
424,2024-05-03,495
621,2024-02-09,523
1923,2024-04-19,686
1510,2024-01-15,534
1568,2024-01-15,503
1403,2024-04-16,376
1119,2024-07-09,374
333,2024-04-18,517
881,2024-05-11,189
1670,2024-02-28,292
465,2024-05-28,691
1160,2024-01-07,998
1166,2024-02-09,808
671,2024-02-01,694
917,2024-01-02,85
517,2024-02-27,479
1067,2024-03-11,786
893,2024-06-06,435
1724,2024-01-22,274
1546,2024-03-21,441
1835,2024-06-19,117
692,2024-07-14,585
1006,2024-05-08,271
261,2024-04-02,927
550,2024-03-03,139
97,2024-01-07,317
1448,2024-06-15,958
1064,2024-06-11,98
1658,2024-02-20,122
1279,2024-04-12,613
1734,2024-05-25,681
1449,2024-01-04,486
621,2024-01-12,430
1050,2024-02-08,445
39,2024-07-27,978
98,2024-05-30,273
574,2024-01-25,531
1289,2024-06-01,954
1903,2024-04-17,444
687,2024-03-02,774
1884,2024-02-02,17
1970,2024-07-06,377
700,2024-01-19,137
473,2024-04-12,665
937,2024-05-13,397
465,2024-01-03,886
210,2024-07-01,685
501,2024-06-28,32
914,2024-06-20,461
1024,2024-02-17,468
1878,2024-01-26,280
1658,2024-06-09,450
1029,2024-07-26,318
1612,2024-05-28,398
1831,2024-03-31,534
516,2024-07-12,420
1552,2024-06-01,273
1475,2024-02-22,75
1599,2024-05-07,978
1399,2024-01-06,565
1475,2024-02-20,687
72,2024-07-09,592
123,2024-06-23,848
1316,2024-06-12,50
1509,2024-04-18,832
346,2024-03-24,745
1710,2024-01-24,380
1338,2024-01-28,232
660,2024-06-17,299
125,2024-03-10,137
1424,2024-02-27,57
1115,2024-05-22,447
750,2024-06-21,805
1898,2024-01-17,506
607,2024-03-19,250
334,2024-01-17,743
1354,2024-05-23,964
1805,2024-01-02,819
939,2024-02-12,383
657,2024-04-06,483
1620,2024-05-08,230
724,2024-04-10,531
214,2024-07-06,748
1812,2024-06-02,983
476,2024-04-27,848
795,2024-02-13,521
653,2024-06-18,468
1182,2024-04-05,739
119,2024-03-20,304
1640,2024-01-18,383
623,2024-05-17,229
249,2024-05-16,655
1009,2024-01-19,796
128,2024-04-04,831
1806,2024-03-18,737
1629,2024-05-17,793
1222,2024-07-16,122
283,2024-07-22,957
25,2024-06-30,553
1528,2024-06-19,44
513,2024-05-26,284
1040,2024-04-30,832
546,2024-01-10,249
1877,2024-07-02,652
1706,2024-04-01,372
892,2024-01-08,915
108,2024-02-20,344
1970,2024-02-17,762
983,2024-04-01,981
1132,2024-04-14,624
46,2024-05-07,620
68,2024-06-19,919
1642,2024-02-05,896
535,2024-07-14,336
1388,2024-02-16,864
1728,2024-02-07,741
191,2024-06-07,705
1752,2024-04-18,724
591,2024-04-04,631
1530,2024-02-20,953
391,2024-04-18,169
774,2024-06-27,430
1128,2024-04-12,400
1421,2024-01-06,226
766,2024-03-14,308
1643,2024-04-19,97
1456,2024-01-30,14
754,2024-05-15,342
690,2024-07-16,480
1041,2024-03-13,450
1897,2024-03-12,385
1671,2024-04-16,198
64,2024-03-21,132
1061,2024-07-14,816
743,2024-04-23,101
1579,2024-01-25,68
589,2024-03-29,663
604,2024-06-11,238
227,2024-06-23,744
770,2024-03-21,330
67,2024-05-02,32
1732,2024-01-17,537
1832,2024-04-10,373
554,2024-04-22,342
28,2024-03-31,277
933,2024-06-30,447
66,2024-06-17,351
859,2024-05-01,584
1777,2024-06-03,455
402,2024-05-09,51
1616,2024-01-17,759
1221,2024-04-03,208
820,2024-05-12,69
36,2024-01-25,6
1245,2024-03-13,333
1918,2024-05-13,328
831,2024-05-18,885
1153,2024-01-05,531
702,2024-03-21,822
1461,2024-07-07,948
1588,2024-04-16,137
1587,2024-05-13,879
644,2024-05-28,337
1972,2024-05-29,775
1760,2024-07-07,782
215,2024-01-26,852
1302,2024-01-19,240
48,2024-01-17,940
446,2024-05-10,196
1991,2024-03-11,518
86,2024-01-31,820
1896,2024-01-22,424
1427,2024-04-14,350
1464,2024-04-07,381
1828,2024-01-04,483
989,2024-07-03,503
1601,2024-04-10,227
962,2024-05-12,870
1011,2024-01-30,120
1055,2024-02-01,800
868,2024-06-28,439
1270,2024-01-18,840
1847,2024-05-22,503
1240,2024-02-17,935
443,2024-01-20,345
1858,2024-05-05,583
1253,2024-05-24,118
1468,2024-02-12,675
711,2024-01-20,53
357,2024-01-23,916
1582,2024-07-20,815
1478,2024-04-21,79
1172,2024-04-19,45
223,2024-04-03,118
1933,2024-07-24,495
312,2024-05-31,206
591,2024-03-09,442
323,2024-03-19,672
908,2024-07-23,151
920,2024-03-28,916
347,2024-01-07,743
1155,2024-03-13,996
1091,2024-02-28,503
24,2024-04-02,958
543,2024-05-23,493
1303,2024-06-19,361
1813,2024-01-25,91
1827,2024-06-09,593
218,2024-01-18,412
436,2024-05-29,285
795,2024-06-30,281
1851,2024-04-29,943
1533,2024-04-22,573
603,2024-02-11,444
1555,2024-04-24,92
537,2024-07-14,608
1960,2024-02-19,634
1024,2024-03-30,50
1455,2024-02-02,636
1992,2024-02-18,129
692,2024-02-03,482
225,2024-03-30,111
1392,2024-03-30,854
242,2024-03-17,830
192,2024-05-06,274
663,2024-05-10,502
569,2024-05-17,835
628,2024-07-24,693
356,2024-02-29,204
411,2024-02-09,322
1161,2024-07-23,268
1591,2024-06-09,260
245,2024-02-10,607
212,2024-07-19,743
1204,2024-02-08,724
1357,2024-02-04,679
415,2024-07-26,516
1765,2024-05-06,830
263,2024-06-05,824
1522,2024-03-19,470
1993,2024-07-07,250
825,2024-07-06,895
1380,2024-06-22,176
1827,2024-02-07,949
108,2024-05-28,519
1255,2024-02-18,112
79,2024-07-24,337
1626,2024-07-09,477
1013,2024-03-28,986
573,2024-04-19,926
830,2024-05-19,2
677,2024-01-16,918
65,2024-05-07,789
531,2024-02-14,665
355,2024-07-22,642
25,2024-01-02,670
1979,2024-04-28,890
1184,2024-05-20,713
1983,2024-04-24,411
1728,2024-03-07,280
1281,2024-05-25,39
161,2024-03-24,774
850,2024-02-05,580
559,2024-04-18,761
1073,2024-01-08,306
497,2024-05-27,142
1116,2024-05-16,927
90,2024-06-02,710
1508,2024-01-14,723
538,2024-05-07,677
769,2024-03-19,755
296,2024-04-13,422
26,2024-04-05,686
142,2024-06-19,373
1737,2024-05-14,189
1683,2024-01-14,467
1972,2024-03-22,940
502,2024-04-05,303
1714,2024-07-20,957
399,2024-07-24,200
587,2024-05-29,440
14,2024-06-20,704
1714,2024-07-13,124
1961,2024-07-02,844
508,2024-07-01,686
110,2024-05-25,139
1583,2024-07-01,85
1403,2024-02-18,333
263,2024-02-09,27
1017,2024-07-15,491
1520,2024-05-17,836
1220,2024-04-21,940
1086,2024-07-26,903
753,2024-03-14,76
1140,2024-05-24,246
1581,2024-01-13,769
800,2024-01-10,129
1252,2024-01-28,426
112,2024-01-20,616
12,2024-04-20,268
1211,2024-04-15,431
1374,2024-03-09,364
394,2024-01-28,406
542,2024-02-06,719
1716,2024-03-20,524
1792,2024-07-05,510
1487,2024-03-27,958
389,2024-03-27,769
1197,2024-04-25,394
404,2024-03-13,827
1723,2024-07-22,163
552,2024-06-16,376
1773,2024-01-27,118
36,2024-04-04,658
902,2024-03-07,281
1281,2024-04-15,969
1279,2024-03-07,242
768,2024-05-08,215
725,2024-06-08,212
296,2024-05-12,111
423,2024-07-19,700
441,2024-01-08,72
326,2024-05-12,505
1185,2024-03-06,92
639,2024-04-11,654
1212,2024-07-24,966
1945,2024-02-01,724
646,2024-07-23,810
1409,2024-04-16,442
1014,2024-04-01,147
898,2024-06-03,154
904,2024-03-19,987
1761,2024-04-14,224
881,2024-04-18,14
319,2024-02-19,475
103,2024-01-28,167
377,2024-05-28,802
623,2024-02-28,899
948,2024-01-04,115
7,2024-05-12,700
172,2024-04-14,242
988,2024-02-28,3
967,2024-05-02,375
1178,2024-04-02,280
212,2024-03-25,456
1993,2024-01-05,451
1938,2024-04-05,587
1495,2024-05-24,628
1945,2024-05-01,890
902,2024-07-15,454
1151,2024-03-07,878
1602,2024-02-04,513
2,2024-07-03,84
125,2024-04-22,245
90,2024-07-02,763
910,2024-04-17,546
1242,2024-01-03,383
729,2024-05-16,472
495,2024-03-16,456
319,2024-03-15,346
282,2024-05-29,410
1255,2024-06-14,117
362,2024-01-20,422
846,2024-02-22,500
1133,2024-04-10,792
1094,2024-04-08,980
1846,2024-03-04,995
765,2024-04-23,149
431,2024-01-13,773
50,2024-05-03,47
576,2024-06-11,230
251,2024-01-01,988
745,2024-03-30,691
1141,2024-01-11,861
1479,2024-05-17,135
1587,2024-04-07,436
1588,2024-04-30,510
1205,2024-05-28,228
1544,2024-02-01,898
355,2024-04-01,42
989,2024-03-28,123
1722,2024-07-08,760
1651,2024-07-24,625
581,2024-03-12,350
532,2024-04-03,388
1323,2024-02-08,926
841,2024-04-24,243
1033,2024-02-15,17
205,2024-06-09,831
128,2024-06-05,137
1243,2024-06-08,475
710,2024-01-01,242
1505,2024-04-10,146
578,2024-04-22,54
1527,2024-07-09,843
515,2024-01-06,194
1144,2024-04-14,833
1017,2024-02-20,476
45,2024-07-09,174
615,2024-04-02,195
1475,2024-03-21,936
1266,2024-07-08,841
765,2024-06-20,577
740,2024-03-05,263
878,2024-06-08,324
606,2024-05-20,979
1938,2024-07-02,788
1435,2024-07-26,290
556,2024-07-26,566
1808,2024-04-27,69
1417,2024-06-03,854
1008,2024-04-27,597
338,2024-04-21,107
493,2024-02-16,928
246,2024-03-07,754
769,2024-04-07,942
664,2024-05-16,710
1336,2024-06-02,233
1103,2024-05-30,209
1207,2024-03-20,549
260,2024-06-25,992
377,2024-01-31,478
1047,2024-05-03,417
628,2024-02-20,297
1266,2024-07-01,643
1447,2024-05-01,525
878,2024-02-28,997
125,2024-03-18,841
235,2024-07-06,470
1217,2024-05-24,651
1384,2024-03-04,984
432,2024-03-27,860
1270,2024-04-23,803
1604,2024-04-26,141
1665,2024-07-14,821
1879,2024-06-29,811
1910,2024-05-06,627
981,2024-02-29,573
322,2024-01-21,839
1800,2024-01-09,771
1762,2024-03-06,933
133,2024-05-23,528
130,2024-04-24,802
1401,2024-01-19,702
139,2024-07-20,696
851,2024-01-19,350
1015,2024-03-04,512
736,2024-07-03,291
1356,2024-07-05,840
205,2024-07-25,939
1825,2024-04-25,598
1562,2024-03-23,895
508,2024-03-15,11
679,2024-06-08,992
761,2024-02-03,219
1670,2024-02-09,344
174,2024-02-15,55
24,2024-07-16,9
1780,2024-06-25,828
490,2024-07-07,531
1182,2024-02-07,442
1245,2024-01-12,392
927,2024-06-15,212
854,2024-06-13,373
1976,2024-06-06,433
864,2024-06-12,795
34,2024-07-28,791
1634,2024-02-11,416
1221,2024-05-28,49
983,2024-06-22,402
632,2024-06-09,354
986,2024-07-27,850
692,2024-04-24,97
1161,2024-05-31,638
1738,2024-02-09,63
1913,2024-04-04,632
460,2024-02-24,118
1565,2024-01-11,689
1652,2024-07-09,764
986,2024-05-02,126
340,2024-03-16,350
1672,2024-02-15,721
437,2024-01-24,824
1927,2024-01-11,722
1200,2024-03-18,812
1273,2024-05-20,995
1613,2024-01-23,251
608,2024-05-11,53
965,2024-07-20,946
428,2024-02-24,894
1934,2024-04-03,93
653,2024-03-12,47
1185,2024-04-24,697
1618,2024-02-17,581
484,2024-05-10,989
1,2024-07-15,771
919,2024-07-27,528
735,2024-03-30,647
708,2024-04-21,552
1212,2024-05-02,93
634,2024-06-29,107
487,2024-07-25,648
754,2024-07-05,814
761,2024-06-27,814
495,2024-01-28,471
21,2024-02-12,516
1122,2024-04-27,266
1920,2024-07-09,369
79,2024-05-23,257
428,2024-03-03,816
1497,2024-01-13,466
1095,2024-02-06,498
613,2024-07-27,283
1025,2024-06-29,319
736,2024-04-16,554
1647,2024-06-12,653
74,2024-03-13,149
1301,2024-04-24,928
428,2024-04-23,673
1588,2024-05-10,523
1055,2024-01-18,240
524,2024-03-13,467
1401,2024-03-06,728
865,2024-03-01,738
1941,2024-02-14,647
649,2024-05-24,238
171,2024-05-19,207
1406,2024-02-20,469
512,2024-03-03,27
1879,2024-03-26,468
323,2024-01-17,919
49,2024-02-19,949
1757,2024-03-21,929
715,2024-06-05,517
1817,2024-04-13,31
652,2024-07-18,654
271,2024-03-25,124
14,2024-02-27,750
179,2024-02-16,730
286,2024-03-26,98
407,2024-06-12,978
1356,2024-06-30,421
1525,2024-07-17,191
491,2024-02-02,309
1323,2024-07-08,42
1730,2024-07-27,531
306,2024-03-30,832
1479,2024-06-01,159
105,2024-07-28,402
1468,2024-04-28,884
105,2024-03-26,465
262,2024-05-15,570
170,2024-04-07,914
1516,2024-02-09,403
593,2024-05-04,136
1106,2024-01-29,772
498,2024-02-23,39
919,2024-01-07,896
110,2024-03-21,302
1725,2024-03-15,994
923,2024-07-27,489
1334,2024-03-21,32
1169,2024-06-25,182
616,2024-01-06,962
547,2024-07-06,769
1172,2024-07-05,769
1083,2024-03-27,327
752,2024-02-16,347
1832,2024-03-21,687
1708,2024-07-16,889
799,2024-03-07,309
1952,2024-02-08,681
1802,2024-06-27,606
588,2024-06-19,743
816,2024-05-25,453
1147,2024-02-15,394
696,2024-02-03,505
150,2024-02-22,452
854,2024-06-21,654
1113,2024-07-02,118
454,2024-04-02,275
1648,2024-07-14,551
1812,2024-03-11,462
1054,2024-02-07,504
1427,2024-01-15,585
1676,2024-07-22,275
189,2024-07-20,630
1615,2024-03-21,613
194,2024-06-20,695
1940,2024-05-05,602
1980,2024-04-24,898
719,2024-02-28,105
606,2024-04-25,432
1784,2024-05-10,47
1342,2024-07-28,859
1322,2024-01-01,150
1903,2024-03-24,627
540,2024-02-29,340
1333,2024-06-26,308
1206,2024-02-13,932
1437,2024-01-28,803
1578,2024-04-20,379
1430,2024-07-07,175
171,2024-05-17,971
743,2024-04-06,999
1945,2024-05-18,403
328,2024-07-11,271
1035,2024-02-25,678
1993,2024-05-18,667
1371,2024-03-23,399
1747,2024-05-04,201
599,2024-02-06,49
309,2024-04-29,92
479,2024-05-30,350
1972,2024-02-29,610
1908,2024-04-07,336
1765,2024-01-23,54
1633,2024-07-21,232
741,2024-03-06,76
779,2024-02-09,804
1912,2024-07-09,836
1863,2024-01-26,997
365,2024-04-29,145
241,2024-05-20,602
992,2024-01-19,867
1617,2024-01-02,222
1285,2024-07-09,79
1541,2024-05-11,872
1291,2024-07-12,682
164,2024-04-20,289
1302,2024-04-11,344
614,2024-07-01,474
802,2024-02-02,250
731,2024-06-30,619
1621,2024-05-09,149
930,2024-07-19,488
1694,2024-06-07,349
770,2024-01-26,711
1575,2024-06-28,774
797,2024-03-26,394
1315,2024-07-15,387
898,2024-01-12,441
413,2024-03-15,125
1359,2024-07-17,523
1915,2024-06-01,584
855,2024-05-10,411
1402,2024-01-06,493
1738,2024-02-10,100
886,2024-07-16,459
1789,2024-07-03,61
1142,2024-04-24,90
934,2024-05-23,423
1604,2024-02-01,932
1278,2024-05-03,493
923,2024-01-29,998
1774,2024-01-05,860
783,2024-02-24,448
1712,2024-03-05,830
834,2024-05-02,304
992,2024-06-25,630
1980,2024-01-04,789
1830,2024-05-07,56
1917,2024-07-11,354
1013,2024-07-05,884
1775,2024-04-29,55
1832,2024-02-29,876
1761,2024-06-28,822
649,2024-06-12,766
1878,2024-03-23,591
274,2024-03-10,270
544,2024-03-16,306
465,2024-04-05,960
1831,2024-02-19,245
1123,2024-04-02,16
1781,2024-06-03,158
872,2024-02-20,419
1114,2024-03-28,459
79,2024-01-14,311
1550,2024-02-02,464
74,2024-05-03,380
1844,2024-05-06,78
1184,2024-05-30,641
952,2024-01-19,457
918,2024-05-31,492
1663,2024-07-05,240
216,2024-05-19,956
1544,2024-02-08,149
1837,2024-03-13,968
38,2024-05-29,33
595,2024-03-29,707
1459,2024-04-14,184
1346,2024-06-22,522
1289,2024-04-04,196
531,2024-03-02,541
965,2024-03-31,688
1061,2024-05-18,174
531,2024-05-15,419
590,2024-02-09,297
1500,2024-05-27,71
1441,2024-06-03,745
1088,2024-02-27,475
1438,2024-05-02,624
1961,2024-06-27,413
367,2024-05-30,672
700,2024-06-18,7
1469,2024-02-06,371
1913,2024-07-18,623
591,2024-04-09,491
1761,2024-04-07,115
83,2024-03-04,693
816,2024-01-18,369
1042,2024-06-30,961
111,2024-01-31,280
331,2024-06-12,66
426,2024-01-30,377
1761,2024-01-16,748
375,2024-05-09,84
473,2024-02-24,924
884,2024-01-09,831
1303,2024-01-06,942
449,2024-03-10,934
679,2024-04-19,939
1713,2024-04-26,436
1482,2024-03-05,99
932,2024-06-01,945
907,2024-02-04,656
1199,2024-02-17,470
1329,2024-07-22,235
743,2024-05-17,964
1246,2024-07-01,240
1848,2024-04-29,192
1763,2024-01-03,681
157,2024-01-12,42
782,2024-05-31,330
431,2024-04-19,784
96,2024-02-17,920
1119,2024-01-01,497
1633,2024-03-17,859
723,2024-06-16,618
1832,2024-03-06,133
1372,2024-01-22,639
1903,2024-02-28,497
293,2024-02-15,287
867,2024-04-15,398
1096,2024-07-14,891
1148,2024-05-13,488
1790,2024-05-14,624
777,2024-05-28,886
1756,2024-03-30,112
1869,2024-03-02,692
1635,2024-01-28,985
598,2024-01-28,827
1908,2024-05-19,491
933,2024-03-11,629
1408,2024-04-01,149
140,2024-04-09,439
1211,2024-07-14,108
1360,2024-06-05,552
1339,2024-05-27,785
712,2024-02-15,500
1098,2024-06-11,633
1732,2024-05-09,444
654,2024-07-19,606
697,2024-07-21,572
1584,2024-02-13,68
315,2024-04-17,647
1653,2024-06-08,418
435,2024-03-28,824
924,2024-04-09,958
1881,2024-01-11,452
1162,2024-05-15,824
373,2024-02-22,37
1740,2024-03-15,533
698,2024-02-07,545
293,2024-01-02,472
297,2024-06-03,283
1400,2024-06-02,726
940,2024-03-01,434
1552,2024-05-13,886
681,2024-06-01,750
1693,2024-01-28,889
1517,2024-07-06,721
851,2024-02-09,510
630,2024-06-19,122
1930,2024-04-04,393
445,2024-05-02,612
1791,2024-06-12,618
594,2024-06-27,801
532,2024-05-14,175
965,2024-05-02,779
1797,2024-06-09,574
1473,2024-07-23,769
1821,2024-01-25,52
1671,2024-01-14,34
1196,2024-05-20,92
1634,2024-06-13,472
895,2024-04-21,271
909,2024-02-12,357
1561,2024-01-29,476
116,2024-06-12,281
586,2024-07-12,786
990,2024-07-15,327
677,2024-01-08,683
614,2024-06-07,116
1085,2024-05-03,324
505,2024-04-12,420
563,2024-03-19,693
799,2024-06-26,769
217,2024-01-03,962
1339,2024-04-04,407
999,2024-02-14,212
588,2024-07-04,782
670,2024-01-07,581
394,2024-05-07,581
1242,2024-04-28,630
723,2024-02-04,189
1660,2024-04-28,936
634,2024-02-05,645
1593,2024-01-05,478
1545,2024-02-11,590
1980,2024-07-01,523
241,2024-03-13,39
1154,2024-04-10,973
135,2024-05-05,299
718,2024-06-20,746
1182,2024-03-17,682
1529,2024-06-23,637
1899,2024-03-28,295
575,2024-06-27,181
73,2024-01-12,360
880,2024-07-28,242
476,2024-02-27,259
1263,2024-03-28,321
317,2024-02-25,344
888,2024-06-11,726
949,2024-04-17,258
102,2024-01-13,946
1478,2024-03-03,15
101,2024-07-13,429
1261,2024-03-10,199
318,2024-01-17,918
253,2024-04-27,166
14,2024-07-19,6
1953,2024-02-05,612
867,2024-06-11,121
970,2024-07-19,534
1882,2024-01-31,131
768,2024-01-28,546
1642,2024-07-01,510
1729,2024-06-06,813
463,2024-03-02,238
812,2024-06-07,455
933,2024-03-27,488
1421,2024-01-27,530
1348,2024-05-26,601
1139,2024-02-11,702
1883,2024-02-15,419
1177,2024-07-21,250
348,2024-07-05,429
1151,2024-06-21,647
1271,2024-02-02,207
1116,2024-01-17,561
795,2024-02-17,617
785,2024-04-12,403
1474,2024-04-09,402
289,2024-03-30,618
922,2024-04-06,978
1763,2024-04-21,863
1252,2024-04-25,940
503,2024-06-25,740
1086,2024-02-10,223
1241,2024-04-18,911
970,2024-03-14,105
327,2024-07-20,580
1991,2024-05-22,610
860,2024-04-26,495
94,2024-05-07,550
1460,2024-01-08,566
856,2024-07-14,627
1398,2024-02-11,361
1885,2024-02-23,47
1033,2024-01-15,235
787,2024-07-20,995
1724,2024-03-15,993
561,2024-03-09,650
448,2024-06-24,484
1699,2024-04-26,678
234,2024-07-21,49
1749,2024-05-15,724
61,2024-01-07,305
552,2024-06-11,834
1644,2024-03-29,624
488,2024-05-20,59
1884,2024-05-04,869
101,2024-04-15,585
1710,2024-03-28,60
1460,2024-01-30,137
1135,2024-06-01,123
947,2024-06-10,357
820,2024-03-26,806
395,2024-01-09,70
674,2024-04-20,276
899,2024-02-01,366
1892,2024-07-14,693
1771,2024-04-11,814
943,2024-04-19,164
37,2024-01-16,532
988,2024-01-11,127
1470,2024-03-25,779
64,2024-04-15,667
1733,2024-01-26,458
290,2024-07-19,845
509,2024-06-19,261
1564,2024-02-18,28
12,2024-05-12,299
885,2024-03-07,420
1974,2024-07-03,128
1884,2024-05-07,818
472,2024-02-04,472
484,2024-04-17,67
1136,2024-02-28,254
1395,2024-01-26,563
1095,2024-07-24,484
1404,2024-03-01,382
624,2024-07-10,198
910,2024-07-11,677
1776,2024-01-20,625
1100,2024-04-23,515
1462,2024-01-09,947
656,2024-01-10,46
1938,2024-07-20,199
1818,2024-03-15,259
1588,2024-01-22,705
1525,2024-05-01,939
1295,2024-03-02,86
156,2024-03-30,701
512,2024-02-21,336
1590,2024-05-08,183
75,2024-01-12,175
476,2024-03-15,987
1283,2024-07-19,967
1254,2024-07-05,101
673,2024-03-03,73
459,2024-05-09,925
413,2024-02-29,915
1228,2024-04-18,201
1758,2024-01-01,370
611,2024-06-18,535
734,2024-04-17,838
1877,2024-04-15,872
1651,2024-02-18,31
1745,2024-06-09,230
1563,2024-05-07,346
470,2024-04-19,11
1091,2024-01-13,488
1957,2024-05-12,904
1407,2024-01-24,431
569,2024-02-23,246
1122,2024-06-10,926
219,2024-04-12,580
978,2024-05-31,299
1996,2024-07-15,132
2000,2024-05-02,487
1774,2024-03-13,700
616,2024-01-01,633
763,2024-07-06,47
1627,2024-04-06,46
261,2024-07-20,308
872,2024-05-14,183
57,2024-06-06,240
1777,2024-04-26,647
201,2024-04-12,242
259,2024-03-19,17
1766,2024-04-06,85
1590,2024-04-28,219
592,2024-02-05,479
1786,2024-05-11,766
1123,2024-02-06,995
854,2024-03-18,483
1272,2024-06-23,339
941,2024-03-10,389
619,2024-05-27,996
1504,2024-04-30,495
249,2024-01-06,742
693,2024-04-19,976
1754,2024-01-23,702
1697,2024-07-18,551
1300,2024-02-09,527
1597,2024-02-18,573
1693,2024-02-27,445
227,2024-02-08,924
446,2024-02-04,981
98,2024-03-28,166
1427,2024-06-12,620
375,2024-05-30,452
1262,2024-05-02,694
1330,2024-05-02,574
1263,2024-07-26,737
389,2024-03-31,815
36,2024-01-24,926
672,2024-05-20,95
1536,2024-04-13,364
1732,2024-04-03,497
391,2024-06-25,832
1299,2024-06-28,756
491,2024-03-09,41
217,2024-07-01,229
907,2024-03-28,673
1278,2024-04-02,917
686,2024-06-18,365
78,2024-02-24,564
998,2024-07-14,785
632,2024-06-04,169
1567,2024-05-08,405
809,2024-04-15,6
582,2024-06-04,311
1386,2024-01-08,628
442,2024-04-02,419
1308,2024-02-19,220
1206,2024-03-03,35
841,2024-04-19,256
989,2024-05-09,261
1010,2024-06-02,396
1785,2024-06-16,174
1877,2024-06-11,879
1502,2024-01-13,785
450,2024-06-06,919
1245,2024-04-21,887
925,2024-02-06,243
348,2024-01-31,504
587,2024-02-18,583
1122,2024-07-21,264
1481,2024-04-09,999
341,2024-06-01,668
258,2024-04-15,60
1101,2024-06-02,195
134,2024-02-27,516
1025,2024-04-06,836
1553,2024-01-30,92
782,2024-05-25,602
1036,2024-02-16,326
